sumber,url,judul,author,tanggal_publikasi,isi_berita
tempo.co,https://bisnis.tempo.co/read/2019174/pln-tunjuk-bambang-eko-suhariyanto-jadi-komisaris,PLN Tunjuk Bambang Eko Suhariyanto Jadi Komisaris,Alif Ilham Fajriadi,19 Juni 2025 | 08.18 WIB,"TEMPO.CO,Jakarta-PT Perusahaan Listrik Negara (Persero) menetapkanBambang Eko Suhariyantosebagai komisaris baru dalam Rapat Umum Pemegang Saham Luar Biasa (RUPS LB) yang berlangsung di Kantor Kementerian Badan Usaha Milik Negara, Rabu, 18 Juni 2025. Bambang menggantikan Susiwijono Moegiarso, yang diberhentikan dengan hormat dari jabatan komisaris."
liputan6.com,https://www.liputan6.com/health/read/6054769/fathers-day-atau-hari-ayah-diperingati-tiap-tanggal-berapa,"Father's Day atau Hari Ayah, Diperingati Tiap Tanggal Berapa?",Benedikta Desideria,"Diperbarui 17 Jun 2025, 16:00 WIB","Liputan6.com, JakartaFather's Day atauHari Ayahpada 2025 diperingati pada 15 Juni 2025. Pada awalnya Father's Day diperingati pada 19 Juni 1910. Lalu, sebenarnya Hari Ayah Sedunia diperingati tiap tanggal berapa?
Amerika Serikat memperingati Hari Ayah (Father's Day) setiap hari Minggu ketiga di bulan Juni. Itu sebabnya pada tahun ini diperingati pada Minggu, 15 Juni 2025. Sementara itu, pada kali pertama Father's Day yakni pada 19 Juni 1910 di Amerika Serikat.
Baca Juga
Father's Day dicetuskan oleh putri veteran perang bernama Sonora Smart. Ketika Sonora berusia 16 tahun, ibunya meninggal saat melahirkan anak keenamnya. Sonora remaja pun harus membantu mengurus adik-adiknya bersama ayahnya.
Advertisement
Setelah mendengar tentang munculnya Hari Ibu, Sonora merasa para ayah juga pantas mendapatkan pengakuan. Lalu, ia mendatangi gerejanya menyarankan hari ulang tahun ayahnya, 5 Juni, sebagai hari tersebut, meskipun mereka akhirnya sepakat pada hari Minggu ketiga di bulan Juni seperti mengutipNews Au.
Pada tahun 1916, Presiden ke-28 Amerika Serikat Woodrow Wilson saat itu mengirim telegraf yang memuji Hari Ayah.Popularitas hari itu memudar pada tahun 1920-an, tapi hari itu tetap lestari.
Pada tahun 1966, Presiden Amerika Serikat ke-36 menandatangani proklamasi presiden yang menyatakan hari Minggu ketiga di bulan Juni sebagai Hari Ayah. Lalu, Presiden Richard Nixon mengesahkannya menjadi undang-undang pada tahun 1972."
liputan6.com,https://www.liputan6.com/regional/read/6050757/gunung-semeru-erupsi-empat-kali-tinggi-letusan-capai-1-kilometer,"Gunung Semeru Erupsi Empat Kali, Tinggi Letusan Capai 1 Kilometer",Hermawan Arifianto,"Diperbarui 12 Jun 2025, 22:09 WIB","Liputan6.com, Lumajang -Gunung Semeru yang merupakan gunung tertinggi di Pulau Jawa kembali erupsi pada Kamis (12/6/2025). Kali letusan Gunung Semeru mencapai 1 kilometer atau 1000 meter di atas puncak.
Petugas Pos Pengamatan Gunung Semeru Mukdas Sofian mengatakan, erupsi pertama terjadi pada pukul 00.29 WIB dengan tinggi kolom letusan teramati sekitar 600 meter di atas puncak atau 4.276 meter di atas permukaan laut.
Baca Juga
“Kolom abu teramati berwarna putih hingga kelabu dengan intensitas sedang kearah utara,”ujarnya Kamis (12/6/2025).
Advertisement
Selang beberapa menit kemudian, erupsi Gunung Semeru kembali terjadi pada pukul 00.37 WIB dengan tinggi kolom letusan teramati sekitar 500 meter di atas puncak.
Erupsi juga terjadi  pada pukul 09.25 WIB dengan tinggi kolom letusan teramati sekitar 1.000 meter di atas puncak.
Kolom abu teramati berwarna putih hingga kelabu dengan intensitas tebal ke arah barat daya. Erupsi itu juga terekam di seismograf dengan amplitude maksimum 22 mm dan durasi 178 detik.
Gunung  yang berada di perbatasan  Kabupaten Lumajang dan Kabupaten Malang itu,  kembali erupsi pada pukul 10.20 WIB dengan tinggi kolom letusan teramati sekitar 700 meter di atas puncak.
Kolom abu teramati berwarna putih hingga kelabu dengan intensitas tebal kea rah barat daya dan erupsi terekam di seismograf dengan amplitude maksimum 22 mm dan durasi 132 detik. Ia menjelaskan Gunung Semeru masih berstatus waspada, sehingga Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) memberikan sejumlah rekomendasi, yakni masyarakat dilarang melakukan aktivitas apapun di sektor tenggara di sepanjang Besuk Kobokan sejauh delapan kilometer dari puncak (pusat erupsi)."
detik.com,https://news.detik.com/berita/d-7971101/dirut-sritex-harap-kejagung-segera-simpulkan-kasus-korupsi-kredit-bank,Dirut Sritex Harap Kejagung Segera Simpulkan Kasus Korupsi Kredit Bank,Rumondang Naibaho -detikNews,"Rabu, 18 Jun 2025 20:29 WIB","Direktur Utama (Dirut) PT Sri Rejeki Isman Tbk (Sritex) Iwan Kurniawan Lukminto (IKL) bicara soal kasus dugaan korupsi pemberian kredit bank ke PT Sritex Tbk. Iwan mengaku bakal kooperatif dan berharap penyidik bisa menyimpulkan persoalan yang tengah diusut.
""Kami harapkan pihak Kejagung bisa segera menyimpulkan permasalahan ini dan juga bisa memberikan satu kejelasan kepada masyarakat,"" kata Iwan kepada wartawan di gedung Kejaksaan Agung, Jakarta Selatan, Rabu (18/6/2025).
Terkait respons karyawan pascapenetapan tersangka korupsi tersebut, Iwan mengaku tak ada respons mencolok. Termasuk saat Komut Sritex Iwan Setiawan Lukminto ditetapkan sebagai tersangka.
SCROLL TO CONTINUE WITH CONTENT
""Selama ini tidak ada respons ya dari mereka dan kami menganggap karyawan-karyawan kami adalah keluarga besar kami,"" ungkap Iwan.
Sedangkan perihal dugaan korupsi yang dilakukan kakaknya, Iwan enggan menanggapi lebih jauh. Menurutnya terlalu dini untuk berkomentar.
""Jadi ini kan masih belum bisa disimpulkan sebagai ada tidak pidana korupsi. Dari mereka pun tetap mendukung kita sebagai keluarga besar Sritex,"" tuturnya.
Dalam kasus ini, Sritex mendapatkan dana kredit dari Bank DKI dan juga Bank BJB senilai ratusan miliar rupiah. Namun, pemberian kredit tersebut diduga tidak sesuai dengan ketentuan.
Bank DKI dan BJB diduga tidak melakukan analisis yang memadai terhadap Sritex sebelum pemberian kredit. Kedua bank diduga tidak mentaati prosedur serta persyaratan yang telah ditetapkan.
Ditambah lagi, kredit yang diberikan Bank DKI dan BJB diduga digunakan tak sesuai peruntukannya oleh Sritex, yakni modal kerja. Kredit tersebut diduga digunakan untuk membayar utang hingga membeli aset non-produktif.
Dalam kasus ini, Kejagung telah menetapkan tiga orang tersangka. Mereka adalah:1. Mantan Dirut Sritex, Iwan Setiawan Lukminto;2. Pemimpin Divisi Komersial dan Korporasi Bank BJB tahun 2020, Dicky Syahbandinata;3. Direktur Utama Bank DKI tahun 2020, Zainuddin Mappa.
Simak juga Video 'Bos Perusahaan Gelapkan Dana Jadi Salah Satu Alasan Sritex Bangkrut?':
[Gambas:Video 20detik]"
liputan6.com,https://www.liputan6.com/news/read/6056298/prabowo-bubarkan-satgas-saber-pungli-yang-dibentuk-era-jokowi,Prabowo Bubarkan Satgas Saber Pungli yang Dibentuk Era Jokowi,Muhammad Ali,"Diperbarui 19 Jun 2025, 08:42 WIB","Liputan6.com, Jakarta -Presiden RIPrabowo Subiantomencabut aturan tentang Satuan Tugas Sapu Bersih Pungutan Liar (Satgas Saber Pungli) yang dibentuk pada era pemerintahan Presiden Ke-7 RI Joko Widodo.
Dilansir dariAntara, Kamis (19/6/2025), pencabutan aturan tersebut diatur melalui Peraturan Presiden (Perpres) RI Nomor 49 Tahun 2025 tentang Pencabutan Peraturan Presiden Nomor 87 Tahun 2016 tentang Satuan Tugas Sapu Bersih Pungutan Liar.
Baca Juga
""Peraturan Presiden Nomor 87 Tahun 2016 tentang Satuan Tugas Sapu Bersih Pungutan Liar (Lembaran Negara Republik Indonesia Tahun 2016 Nomor 202), dicabut dan dinyatakan tidak berlaku,"" bunyi pasal 1 pada Perpres tersebut, dikutip dari laman Jaringan Dokumentasi dan Informasi Hukum Kementerian Sekretariat Negara di Jakarta, Kamis (19/6/2025).
Advertisement
Dalam perpres tersebut disebutkan bahwa keberadaan Satgas Saber Pungli sudah tidak efektif sehingga perlu dibubarkan. Perpres Nomor 49 Tahun 2025 itu ditetapkan Presiden Prabowo pada 6 Mei 2025.
Presiden Ke-7 RI Joko Widodo menetapkan Perpres Nomor 87 Tahun 2016 tentang Satuan Tugas Sapu Bersih Pungutan Liar.
Satgas Saber Punglidiyakini akan mampu memberantas praktik pungutan, baik di tingkat pusat maupun daerah, melalui partisipasi aktif masyarakat."
detik.com,https://travel.detik.com/travel-news/d-7968304/pengumuman-whoosh-rute-pendek-tarif-cuma-rp-75-ribu,Pengumuman! Whoosh Rute Pendek Tarif Cuma Rp 75 Ribu,Femi Diah -detikTravel,"Selasa, 17 Jun 2025 13:44 WIB","Whoosh memberikan tarif khusus menyambut masa liburan sekolah sepanjang Juni-Juli 2025. Whoosh memasang tarif mulai dari 75 dan 100 ribu rupiah untuk rute pendek.
Tarif itu diberikan untuk Whoosh rute Padalarang - Tegalluar Summarecon maupun sebaliknya. Rute itu memiliki waktu tempuh 14 menit. Adapun, rute Halim - Karawang maupun sebaliknya tersedia dengan tarif Rp 100.000 dan waktu tempuh hanya 15 menit.
Tiket Whoosh rute pendek dapat dipesan melalui kanal online yaitu aplikasi Whoosh, website ticket.kcic.co.id, Access by KAI, Livin' by Mandiri, BRImo, Wondr by BNI, Tiket.com serta Traveloka, maupun secara offline di loket dan vending machine di stasiun.
SCROLL TO CONTINUE WITH CONTENT
General Manager Corporate Secretary KCIC Eva Chairunisa mengatakan dibandingkan dengan perjalanan darat yang bisa mencapai sekitar 60 menit untuk rute yang sama, pilihan itu dinilai jauh lebih efisien.
""Whoosh rute pendek ini sangat cocok dimanfaatkan saat liburan sekolah. Selain cepat dan bebas macet, tarifnya yang terjangkau juga memberi kesempatan bagi orang tua untuk mengenalkan pengalaman naik kereta cepat kepada anak-anak, sekaligus menjadikan perjalanan sebagai momen edukatif dan menyenangkan,"" ujar Eva dalam rilis kepadadetiktravel.
Untuk menambah kenyamanan penumpang selama masa liburan, KCIC juga menyediakan berbagai fasilitas pendukung di tiap stasiun rute pendek. Di Stasiun Karawang, penumpang bisa memanfaatkan shuttle gratis menuju Grand Outlet Karawang, pusat belanja premium yang cocok untuk wisata keluarga.
Dari Stasiun Tegalluar, tersedia shuttle gratis ke Summarecon Mall Bandung dan Jatinangor National Golf, yang menawarkan pengalaman rekreasi dan belanja yang lengkap di kawasan Bandung Timur. Sementara itu, Stasiun Padalarang turut dilengkapi dengan berbagai kemitraan strategis dengan lokasi menarik, seperti destinasi wisata dan penginapan dengan berbagai penawaran menarik lainnya cukup dengan hanya menunjukkan tiket Whoosh.
Eva menjelaskan penyediaan intermoda dan penawaran menarik ini bertujuan untuk memberikan nilai tambah bagi penumpang yang memanfaatkan Whoosh rute pendek untuk libur sekolah kali ini
""Dengan tarif terjangkau dan konektivitas yang luas, Whoosh siap mendampingi momen liburan yang lebih seru dan berkesan,"" kata Eva."
detik.com,https://finance.detik.com/berita-ekonomi-bisnis/d-7970566/iran-vs-israel-makin-panas-ri-mulai-antisipasi-dampaknya,"Iran Vs Israel Makin Panas, RI Mulai Antisipasi Dampaknya",Aulia Damayanti -detikFinance,"Rabu, 18 Jun 2025 16:22 WIB","Kementerian Keuangan (Kemenkeu) menyatakan dampak perang antara Iran dan Israel perlu langsung diantisipasi. Apalagi, salah satu dampak yang langsung terjadi yakni kenaikan harga minyak dalam satu hari mencapai 8%.
Direktur Jenderal Strategi Ekonomi dan Fiskal Kemenkeu Febrio Nathan Kacaribu mengatakan untuk langkah antisipasi, pemerintah terus melakukan disiplin fiskal guna menjaga perekonomian nasional. Hal ini dibuktikan dengan menjaga Surat Berharga Negara (SBN) agar tetap menarik bagi investor.
""SBN kita 10 tahun, year to date dari Januari sampai sekarang itu bukan naik suku bunganya, justru turun. Kenapa? Artinya dari sekian banyak pilihan emerging economy instrument yang bisa dipilih oleh investor global, Indonesia mengalami capital inflow instead of capital outflow,"" kata dia dalam acara CNBC Indonesia Economic Update 2025 di Hotel Borobudur, Jakarta Pusat, Rabu (18/6/2025).
SCROLL TO CONTINUE WITH CONTENT
""Nah ini adalah lagi-lagi kita menjaga disiplin fiskal kita di tengah kondisi yang tidak pasti kita jaga resiliensinya,"" tambahnya.
Disiplin fiskal yang dilakukan ini juga untuk menjaga Anggaran Pendapatan dan Belanja Negara (APBN) agar negara mampu menghadapi ketidakpastian global. Febrio tidak menutup mata bahwa peperangan global ini akan berdampak pada perekonomian nasional.
""Ketika kita dihadapkan pada kondisi tidak pasti, indikator yang langsung kita hadapi adalah IMF dan World Bank yang secara langsung merevisi proyeksi pertumbuhan ekonomi dunia termasuk Indonesia. Tadi sudah ditunjukkan pagi-pagi oleh Bu Menteri kita direvisi salah satu yang direvisi menjadi 4,7% turun 0,4% dibandingkan koreksi sebelumnya,"" ungkapnya.
Meski begitu, pemerintah telah menyiapkan stimulus bagi masyarakat Indonesia agar tidak mendapat dampak langsung dari ketidakpastian global. Salah satu langkah menjaga perekonomian nasional, pemerintah memberikan stimulus kepada masyarakat sebesar Rp 24,4 triliun.
Paket stimulus yang diberikan pemerintah juga sebagai langkah menjaga ekonomi masyarakat yang akan terdampak langsung dari kebijakan tarif Presiden AS Donald Trump. Adapun stimulus yang diberikan pemerintah di antaranya diskon tiket transportasi, diskon tarif tol, diskon iuran JKK, Bantuan Subsidi Upah (BSU), dan tambahan bansos.
""Nah dengan tantangan yang berat secara global ini kita harapkan kita bisa pertahankan resiliensi ekonomi kita dalam jangka pendek sambil nanti tetap akan tidak lose sight terhadap jangka menengah, jangka panjang yang mungkin nanti bisa kita lanjutkan pertanyaan berikutnya,"" pungkasnya."
liputan6.com,https://www.liputan6.com/regional/read/6051839/dukung-kejati-jabar-pemkot-bandung-respons-kasus-korupsi-dana-hibah-pramuka,"Dukung Kejati Jabar, Pemkot Bandung Respons Kasus Korupsi Dana Hibah Pramuka",Dikdik Ripaldi,"Diperbarui 18 Jun 2025, 14:00 WIB","Liputan6.com, Bandung -Sekretaris DaerahKota Bandung, Zulkarnain Iskandar memastikan mendukung upaya penegakan hukum oleh Kejaksaan Tinggi Jawa Barat terkait kasus dugaankorupsidanahibahuntukPramukatahun 2017, 2018 dan 2020.
""Kami menghormati proses hukum yang sedang berjalan dan menyerahkan sepenuhnya kepada pihak Kejaksaan untuk menuntaskan kasus ini,"" kata Zulkarnain dalam keterangan pers, Jumat 13 Juni 2025.
""Walaupun peristiwa ini terjadi di tahun 2017, jauh sebelum kami menjabat, tetapi sebagai Pemerintahan Kota Bandung kami betul-betul menjaga berkomitmen penuh untuk menjaga integritas, transparansi, dan akuntabilitas dalam tata kelola pemerintahan, termasuk memperkuat sistem pengawasan internal dan memperbaiki prosedur,"" imbuhnya.
Advertisement
Baca Juga
Dengan mengedepankan asas praduga tak bersalah, Zulkarnain berkeyakinan siapa pun yang terlibat dalam praktik korupsi harus bertanggung jawab secara hukum.
""Untuk itu Kami siap mengikuti dengan penuh, proses penegakan hukum yang dilakukan oleh aparat berwenang. Selanjutnya kita tunggu perkembangan dari Kejati Jabar,"" katanya.
Zulkarnain menyatakan, hal ini menjadi pengingat bagi para ASN Pemkot Bandung lainnya untuk tidak sekali-kali melanggar hukum. Para ASN Pemkot Bandung harus melaksanakan tugasnya secara akuntabel dan bertanggung jawab.
""Semua pekerjaan dan tanggung jawab harus dilakukan dengan akuntabel dan sesuai aturan. Itu yang harus dipegang oleh para ASN Pemkot Bandung,"" tuturnya.
Selain itu, Zulkarnain memastikan akan segera menunjuk pejabat baru agar pelayanan di instansi terkait tidak terganggu."
liputan6.com,https://www.liputan6.com/regional/read/6051912/sate-rembiga-warisan-kuliner-dari-masa-kerajaan-pejanggik-di-lombok,"Sate Rembiga, Warisan Kuliner dari Masa Kerajaan Pejanggik di Lombok",Switzy Sabandar,"Diperbarui 19 Jun 2025, 07:00 WIB","Liputan6.com, Lombok -Sate rembigamerupakan salah satu hidangan khas Lombok yang telah ada sejak masa pemerintahan Kerajaan Pejanggik pada abad ke-14 hingga ke-17. Sate rembiga dikenal dengan cita rasa pedas manis dan rempah yang kuat, hasil dari proses marinasi daging sapi dengan bumbu khas Lombok.
Mengutip dari berbagai sumber, sate rembiga berasal dari daerah Rembiga di Mataram, yang merupakan warisan kuliner Nusa Tenggara Barat. Keberadaan sate rembiga tidak terlepas dari pengaruh Kerajaan Pejanggik yang pernah berjaya di PulauLombok.
Pada masa itu, hidangan ini diperkirakan telah disajikan sebagai salah satu sajian istimewa. Daerah Rembiga, yang menjadi asal nama sate ini, merupakan wilayah penting dalam sejarah Lombok.
Advertisement
Baca Juga
Sate rembiga menggunakan daging sapi yang dipotong berbentuk dadu sebelum dimarinasi. Bumbu dasar terdiri dari cabai rawit merah, bawang merah, bawang putih, terasi, dan kemiri.
Campuran rempah ini dihaluskan lalu dicampur dengan kecap manis dan air asam jawa untuk menciptakan rasa pedas, manis, dan gurih. Proses marinasi yang memakan waktu beberapa jam membuat bumbu meresap sempurna ke dalam daging.
Daging sapi yang telah dipotong dicampur dengan bumbu halus dan didiamkan dalam kulkas selama sekitar satu jam. Setelah itu, daging ditusuk menggunakan tusuk sate dan dibakar di atas arang hingga matang.
Pembakaran dengan arang memberikan aroma khas yang memperkaya cita rasa. Sate rembiga umumnya disajikan bersama nasi atau lontong sebagai pelengkap."
detik.com,https://hot.detik.com/celeb/d-7965244/suvenir-bridal-brunch-alyssa-daguise-catokan-seharga-rp-7-7-juta-1-set-skincare,"Suvenir Bridal Brunch Alyssa Daguise: Catokan Seharga Rp 7,7 Juta-1 Set Skincare",Desi Puspasari -detikHot,"Minggu, 15 Jun 2025 21:02 WIB","Jelang hari pernikahan dengan Al Ghazali, Alyssa Daguise menggelar Bridal Brunch bersama para sahabat yang didominasi perempuan. Acara ini digelar di sebuah hotel berbarengan dengan waktu Al Ghazali siraman, Sabtu (14/6/2025).
Dilihat dari Instagram Stories pribadinya, Alyssa Daguise me-repost unggahan para sahabat. Hadir juga pada momen itu kakak perempuannya, Alexandra Daguise.
""My official Bridal Brunch,"" tulis Alyssa Daguise.
SCROLL TO CONTINUE WITH CONTENT
Dekorasi dihiasi dengan buah lemon dan didominasi warna kuning, hijau, dan abu-abu. Alyssa Daguise tampil bak Princes Belle. Alyssa stunning dengan gaun panjang off shoulder berwarna kuning.
Alyssa menikmati waktu bersama bridesmaid dan bridesmen. Mereka ngobrol santai sambil menikmati makanan yang disuguhkan.
Ada sekitar 14 sahabat dalam undangan Bridal Brunch Alyssa Daguise. Mereka makin happy ketika Alyssa Daguise memberikan suvenir dalam goodie bag berwarna pink. Isi suvenir yang diberikan oleh Alyssa Daguise gak main-main.
Paling mencuri perhatian ada catokan rambut dyson Airstrait berwarna strawberry bronze, blush pink. Dilihat dari laman website dyson Indonesia harga catokan rambut tersebut Rp 7,7 juta.
Selain catokan rambut masih ada bingkisan lainnya yang dikemas dalam kotak-kotak besar. Satu kotak berisikan produk skincare SK-II dan kotak lainnya berisikan parfum, make up, perawatan gigi, dan tumbler Corkcicle Classic Canteen harganya dilihat dari corcikle.com sekitar USD 29,95 atau sekitar Rp 487 ribu.
""Alyssa memanjakan kami hari ini. Lihatlah semua hadiah ini! Aaaaaah terima kasih,"" tulis kakak Alyssa Daguise, Alexandra.
Alyssa Daguise dan Al Ghazali akan menggelar akad nikah pada 16 Juni 2025. Mereka juga akan menggelar resepsi unduh mantu pada 19 Juni 2025 di JCC."
detik.com,https://finance.detik.com/energi/d-7970947/direksi-dan-komisaris-pln-dirombak-ini-daftarnya,"Direksi dan Komisaris PLN Dirombak, Ini Daftarnya",Heri Purnomo -detikFinance,"Rabu, 18 Jun 2025 18:49 WIB","Jajaran direksi dan komisaris PT PLN (Persero) dirombak dalam Rapat Umum Pemegang Saham Laporan Pertanggungjawaban Tahunan (RUPS LPT) Tahun Buku 2024. Siapa saja?
Komisaris Independen PLN, Andi Arief mengatakan bahwa dalam RUPS ini diputuskan jabatan Direktur Utama (Dirut) PLN masih dijabat Darmawan Prasodjo. Kemudian Komisaris Utama merangkap Komisaris Independen juga masih tetap dijabat oleh Burhanuddin Abdullah.
""Nggak ada pergantian (Dirut), (Komisaris) tetap,"" katanya di Kementerian BUMN, Jakarta Pusat, Rabu (18/6/2025).
SCROLL TO CONTINUE WITH CONTENT
Andi mengatakan terdapat perombakan pada jajaran komisaris. Wakil Menteri Sekretaris Negara Bambang Eko Suhariyanto diangkat menjadi Komisaris PLN mengantikan Susiwijono Moegiarso. Selebihnya struktur komisaris masih tetap seperti sebelumnya.
""Cuma 1 aja (Komisaris yang diganti), pak Susiwijono diganti dengan Wamensesneg,"" katanya.
Andi melanjutkan, ada dua direksi PLN yang diganti dan ada penambahan satu direksi.
""Direksi ada penambahan 1 direksi, direksi teknologi, kan tadinya nggak ada, terus ada pergantian dua orang direksi. Ibu saya lupa namanya direktur retailnya diganti, kemudian direktur pembangkit juga diganti, penggantinya dari internal,"" katanya.
Dalam keterangan tertulis PLN, RUPS LB menetapkan pemberhentian dengan hormat anggota Dewan Komisaris, yaitu Susiwijono Moegiarso sebagai Komisaris. Selanjutnya, RUPS LB mengangkat nama baru sebagai anggota Dewan Komisaris PLN, yakni Bambang Eko Suhariyanto sebagai Komisaris.
RUPS LB juga menetapkan pemberhentian dengan hormat sejumlah direksi, yaitu â Edi Srimulyanti sebagai Direktur Retail dan Niaga serta Wiluyo Kusdwiharto sebagai Direktur Manajemen Proyek dan Energi Baru Terbarukan. RUPS LB juga menetapkan beberapa nama baru sebagai direksi PLN, yakni Edwin Nugraha Putra sebagai Direktur Transmisi dan Perencanaan Sistem, â Rizal Calvary Marimbo sebagai Direktur Manajemen Pembangkitan, dan Arsyadany Ghana Akmalaputri sebagai Direktur Distribusi
1.â  â Burhanuddin Abdullah sebagai Komisaris Utama merangkap Komisaris Independen2.â  â Suahasil Nazara sebagai Wakil Komisaris Utama3.â  â â Aminuddin Ma'ruf sebagai Komisaris4.â  â Dadan Kusdiana sebagai Komisaris5.â  â Jisman Parada Hutajulu sebagai Komisaris6.â  â â Bambang Eko Suhariyanto sebagai Komisaris7.â  â â Yazid Fanani sebagai Komisaris Independen8.â  â Mutanto Juwono sebagai Komisaris Independen9.â  â â Andi Arief sebagai Komisaris Independen10.â  â â Ali Masykur Musa sebagai Komisaris Independen
1.â  â Darmawan Prasodjo sebagai Direktur Utama2.â  â â Edwin Nugraha Putra sebagai Direktur Transmisi dan Perencanaan Sistem3.â  â Evy Haryadi sebagai Direktur Teknologi, Engineering dan Keberlanjutan4.â  â â Adi Priyanto sebagai Direktur Retail dan Niaga5.â  â â Sinthya Roesly sebagai Direktur Keuangan6.â  â â Rizal Calvary Marimbo sebagai Direktur Manajemen Pembangkitan7.â  â â â Suroso Isnandar sebagai Direktur Manajemen Proyek dan Energi Baru Terbarukan8.â  â â Arsyadany Ghana Akmalaputri sebagai Direktur Distribusi9.â  â â Adi Lumakso sebagai Direktur Manajemen Risiko10.â  â Hartanto Wibowo sebagai Direktur Perencanaan Korporat dan Pengembangan Bisnis11.â  â â Yusuf Didi Setiarto sebagai Direktur Legal dan Manajemen Human Capital.
Saksikan Live DetikPagi:"
